partipcod,parnom,disnom,cornom,nivel,latitud,longitud,tipodet,ts,nivel_lbl
1,Av Jos  Carlos Mariltegui-Ca Miguel Grau,Ate,NA,3,-12.025838,-76.910606,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jos  Carlos Mariltegui-Ca Progreso,Ate,NA,3,-12.024752,-76.901932,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jos  Carlos Mariltegui-Ca 15 De Junio,Ate,NA,3,-12.024628,-76.90036,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jos  Carlos Mariltegui-Jr El Triunfo,Ate,NA,3,-12.026313,-76.914024,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jos  Carlos Mariltegui-Jr Trabajo,Ate,NA,3,-12.02611,-76.912598,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose  Carlos Mariltegui-Calle Nueva,Ate,NA,4,-12.026619,-76.91935,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose  Carlos Mariltegui-Carretera Central,Ate,NA,4,-12.026551,-76.920418,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Carlos Mareategui (Tramo: Psje Britol - Av Wiesse)-Av Canto Grande,San Juan De Lurigancho,NA,3,-11.956385,-76.997643,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mareategui (Tramo: Psje Britol - Av Wiesse)-Psje Arriba Perm,San Juan De Lurigancho,NA,3,-11.956189,-76.99514,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mareategui (Tramo: Psje Britol - Av Wiesse)-Psje Burgos,San Juan De Lurigancho,NA,3,-11.955888,-76.993637,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui (Tramo: Psje Britol - Av Wiesse)-Av Horoes Del Cenepa,San Juan De Lurigancho,NA,3,-11.955108,-76.99131,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui (Tramo: Psje Britol - Av Wiesse)-Ca Jacinto Lara,San Juan De Lurigancho,NA,3,-11.954148,-76.990204,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui (Tramo: Psje Britol - Av Wiesse)-Jr Valle Paramonga - Fortaleza,San Juan De Lurigancho,NA,3,-11.952994,-76.989235,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Av Bosque Huanca Sur,El Agustino,NA,3,-12.033446,-76.998466,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Av Ferrocarril,El Agustino,NA,3,-12.034954,-76.99794,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Av Las Esmeraldas,El Agustino,NA,2,-12.031148,-76.999275,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jose Carlos Mariategui-Av Las Magnolias,El Agustino,NA,3,-12.032944,-76.998604,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Av Los Incas,Ate,NA,1,-12.006822,-76.83477,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Carlos Mariategui-Av Nicolas Ayllon,Ate,NA,1,-12.00023,-76.838554,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Carlos Mariategui-Av 15 De Julio,Ate,NA,3,-12.013383,-76.824699,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Ca Arco Iris,El Agustino,NA,2,-12.032246,-76.998901,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jose Carlos Mariategui-Ca Incahuasi,El Agustino,NA,3,-12.037831,-76.997353,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Ca Intihuasi,El Agustino,NA,3,-12.038937,-76.997375,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Ca Las Garzas,El Agustino,NA,3,-12.036079,-76.997498,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Ca Los Sauces,Ate,NA,3,-12.015207,-76.82206,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Calle A-3,Ate,NA,1,-12.01182,-76.827225,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Carlos Mariategui-Calle E,Ate,NA,1,-12.002258,-76.837082,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Carlos Mariategui-Calle E-4,Ate,NA,3,-12.015356,-76.822472,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Jose Carlos Mariategui-Calle F-5,Ate,NA,2,-12.015652,-76.819672,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jose Carlos Mariategui-Calle Nazca,Ate,NA,1,-12.006534,-76.835014,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Galvez-Jr Bernardo Alcedo,Lince,NA,4,-12.083763833,-77.029282377,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Galvez-Jr Emilio Althaus,Lince,NA,4,-12.079889195,-77.0298327,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Galvez-Jr Tomas Guido,Lince,NA,4,-12.086188,-77.028883,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Av Gral Juan Antonio Alvarez De Arenales,Lince,NA,4,-12.084900342,-77.035767436,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Almte Martin Guisse,Lince,NA,4,-12.0853279,-77.038978486,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Garcilazo De La Vega,Lince,NA,4,-12.085596729,-77.04074732,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Jose Pezet (Tupac Amaru),Lince,NA,4,-12.085803878,-77.042377351,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Mama Ocllo,Lince,NA,4,-12.086037092,-77.044036117,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Manco Segundo,Lince,NA,4,-12.086334001,-77.046288964,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Leal-Jr Mrcal Willian Miller,Lince,NA,4,-12.085131999,-77.037384363,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Pardo De Zela-Av Arenales,Lince,NA,4,-12.083611375,-77.035594832,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Pardo De Zela-Av Iquitos,Lince,NA,4,-12.082519,-77.02784,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Pardo De Zela-Av Militar,Lince,NA,4,-12.083215111,-77.031706188,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Pardo De Zela-Av Petit Thouars,Lince,NA,4,-12.083324542,-77.033322162,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jose Pardo-Ca Independencia,Miraflores,NA,2,-12.119044,-77.032288,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jose Saco Rojas-Av San Martin,Carabayllo,NA,1,-11.85386,-77.036469,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jose Saco Rojas-Av 28 De Julio,Carabayllo,NA,1,-11.8541,-77.037125,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jos3 Pardo-Av Comandante Espinar,Miraflores,NA,4,-12.11918155,-77.037239355,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Jos3 Pardo-Av Oscar R Benavides (Pque Kennedy),Miraflores,NA,2,-12.119165,-77.02951,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Av Santa Cruz (Pza Centro Ambrica),Miraflores,NA,2,-12.118946,-77.042397,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Ca Arica,Miraflores,NA,2,-12.11898,-77.035622,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Ca Comandante Moore (Pza M Barros),Miraflores,NA,1,-12.119067,-77.040535,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Jos3 Pardo-Ca Elsas Aguirre,Miraflores,NA,2,-12.119122,-77.034859,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Ca Independencia,Miraflores,NA,2,-12.119044,-77.032288,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Ca Libertad,Miraflores,NA,2,-12.119137,-77.032951,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Jos3 Pardo-Ca Morquez De Torre Tagle (Pza M Barros),Miraflores,NA,1,-12.118993,-77.039619,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Juan De Arona-Av Las Camelias,San Isidro,NA,2,-12.096471,-77.028648,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Julio Cesar Tello-Jr Brigadier Mateo Pumacahua,Lince,NA,4,-12.086854092,-77.042813867,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Julio Cesar Tello-Jr Capac  Yupanqui,Lince,NA,4,-12.086624143,-77.041203507,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Julio Cesar Tello-Jr Carlos Alaysa Y Roel (Iglesias),Lince,NA,4,-12.085922065,-77.036177298,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Julio Cesar Tello-Jr Francisco De Zela,Lince,NA,4,-12.086379616,-77.039462607,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Julio Cesar Tello-Jr Gral Jose Maria Cordova,Lince,NA,4,-12.086153275,-77.037783401,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av L A Molina-Av El Sol (Ex Av Lindero),La Molina,NA,1,-12.086062,-76.912849,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av L Amolina-Av Rinconada Del Lago Acceso 2,La Molina,NA,1,-12.085147,-76.920021,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Encalada-Av El Alamo,Santiago De Surco,NA,1,-12.107766,-76.971939,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Encalada-Jr Aldebar-N,Santiago De Surco,NA,1,-12.103864,-76.970352,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Encalda-Ca Pedro Luis Tezza,Santiago De Surco,NA,1,-12.102699,-76.970726,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Esperanza-Av Alfonso Ugarte,Ate,NA,3,-12.028114,-76.905113,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av La Esperanza-Av Jose Carlos Mari/Tegui,Ate,NA,3,-12.025451,-76.905838,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av La Esperanza-Av Los Hproes,Ate,NA,1,-12.04229,-76.906052,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Esperanza-Ca Los Incas,Ate,NA,3,-12.031476,-76.904762,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av La Esperanza-Calle 04,Ate,NA,2,-12.037677,-76.905151,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Esperanza-Calle 17,Ate,NA,3,-12.034118,-76.904976,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av La Esperanza-Calle 23,Ate,NA,2,-12.037168,-76.905426,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Esperanza-Jr Jeses De Nazaret,Ate,NA,1,-12.040115,-76.90538,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Mar-Av Federico Villarreal,Miraflores,NA,1,-12.111903,-77.046936,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Mar-Ca Hipolito Unanue,Miraflores,NA,1,-12.110577,-77.048256,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Mar-Ca Ignacio Merino,Miraflores,NA,1,-12.113335,-77.04554,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Mar-Ca Manuel Tovar,Miraflores,NA,1,-12.115496,-77.043411,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Marina - Amara Hotel,La Perla,NA,2,-12.069577,-77.111275,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Cuadra 101,Pueblo Libre,NA,2,-12.086089,-77.063484,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Cuadra 387,La Perla,NA,2,-12.067293,-77.116325,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Cuadra 6,Pueblo Libre,NA,2,-12.081351,-77.071823,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Cuadra 686,La Perla,NA,2,-12.068597,-77.114189,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Cuadra 936,La Perla,NA,2,-12.069493,-77.112038,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina - Insurgentes,San Miguel,NA,1,-12.072192,-77.104027,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Marina - Marina De Guerra,La Perla,NA,1,-12.071088,-77.107079,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Marina - Ovalo,La Perla,NA,1,-12.065207,-77.118027,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Av Dintilhac,San Miguel,NA,2,-12.078232,-77.085297,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Av Jose De La Riva Agaero,San Miguel,NA,2,-12.078026,-77.084312,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Av Parque De Las Leyendas,San Miguel,NA,2,-12.078019,-77.088593,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Av Rafael Escardo,San Miguel,NA,2,-12.077469,-77.093079,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Ca Julian Apaza,San Miguel,NA,2,-12.076106,-77.096321,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Ca Maranga,San Miguel,NA,2,-12.076884,-77.094673,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Ca Padre Urraca,San Miguel,NA,2,-12.078038,-77.091309,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Ca Paseo De La Libertad,Pueblo Libre,NA,4,-12.083444401,-77.065929231,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Ca Triso De Molina,San Miguel,NA,4,-12.079806,-77.076447,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Calle B,Pueblo Libre,NA,2,-12.07887,-77.078934,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Jr Cnrl Juan Valer Sandoval,Pueblo Libre,NA,4,-12.080064,-77.075386,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Jr Collasuyo,San Miguel,NA,2,-12.075739,-77.096733,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Jr Hernando De Magallanes,San Miguel,NA,2,-12.074881,-77.098785,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Jr Jose Santiago Wager,Pueblo Libre,NA,4,-12.084719,-77.064674,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av La Marina (Tramo: Av Faucett - Av Brasil)-Jr Pedro Torres Malarin,Pueblo Libre,NA,4,-12.081864,-77.070534,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av La Marina-Av Elmer Faucett,San Miguel,NA,2,-12.073889,-77.100433,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina-Ca Blasco Nu,San Miguel,NA,2,-12.0731,-77.102196,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Marina-Ca Monsefu,San Miguel,NA,1,-12.07277,-77.103073,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Marina-Psje Cerro Azul,San Miguel,NA,1,-12.072167,-77.104271,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Moliina-Ca Naplo,La Molina,NA,1,-12.086099,-76.896255,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Altura Puerta Principal A Universidad Agraria,La Molina,NA,1,-12.07945,-76.951363,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Constructores,La Molina,NA,1,-12.067893,-76.958366,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av El Sol (Ex Av Lindero),La Molina,NA,1,-12.086153,-76.912842,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Flora Tristan,La Molina,NA,1,-12.075843,-76.939125,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Javier Prado,La Molina,NA,1,-12.071773,-76.956345,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av La Fontana,La Molina,NA,1,-12.07423,-76.955307,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av La Fontana,La Molina,NA,1,-12.073548,-76.955399,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Madre Selva,La Molina,NA,2,-12.086028,-76.890518,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av La Molina-Av R Elias Aparicio,La Molina,NA,1,-12.082119,-76.928185,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Rinconada Del Lago Acceso 1,La Molina,NA,1,-12.085024,-76.92392,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Rinconada Del Lago Acceso 2,La Molina,NA,1,-12.085207,-76.92009,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Separadora Industrial,Ate,NA,1,-12.062607,-76.960716,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Av Urubamba,Ate,NA,1,-12.057958,-76.962982,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Ancon,La Molina,NA,1,-12.086064,-76.894135,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca El Dorado,Ate,NA,1,-12.059659,-76.962227,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca El Grifo,La Molina,NA,1,-12.07519,-76.937149,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Las Hormigas,La Molina,NA,1,-12.07671,-76.95417,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Las Monjas,La Molina,NA,1,-12.064456,-76.959938,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Monaco,La Molina,NA,1,-12.086118,-76.907227,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Naplo,La Molina,NA,1,-12.085997,-76.896255,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Paracas,La Molina,NA,1,-12.086153,-76.901474,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca Sara Sara,La Molina,NA,1,-12.078242,-76.9468,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca 1,La Molina,NA,1,-12.075388,-76.93644,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca 11,La Molina,NA,1,-12.084025,-76.927406,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Ca 7,La Molina,NA,1,-12.082121,-76.928284,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Calle Las Hormigas,La Molina,NA,1,-12.076746,-76.954109,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av La Molina-Carretera Central,Ate,NA,1,-12.055224,-76.964203,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Larco-Av A Benavides,Miraflores,NA,2,-12.124768,-77.02932,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Av Armendariz,Miraflores,NA,2,-12.131384,-77.029945,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Av 28 De Julio,Miraflores,NA,2,-12.127046,-77.029518,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Ca Juan Fanning,Miraflores,NA,2,-12.129962,-77.02977,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Ca Manuel Bonilla,Miraflores,NA,2,-12.120041,-77.028915,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Ca Shell,Miraflores,NA,2,-12.123123,-77.029167,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Larco-Ca Virgen Milagrosa,Miraflores,NA,2,-12.121779,-77.02906,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Las Flores-Av Lima,San Juan De Lurigancho,NA,3,-12.024955,-77.011925,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Av Tupac Amaru,San Juan De Lurigancho,NA,3,-12.020413,-77.012466,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Av Tusilagos,San Juan De Lurigancho,NA,3,-12.012023,-77.011482,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Ca Las Gencianas,San Juan De Lurigancho,NA,3,-11.999674,-77.013901,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Ca Marticarias,San Juan De Lurigancho,NA,3,-12.003712,-77.012054,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Las Alcaparras,San Juan De Lurigancho,NA,3,-12.017408,-77.012123,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Las Anonas,San Juan De Lurigancho,NA,3,-11.997137,-77.014977,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Las Coralinas,San Juan De Lurigancho,NA,3,-12.009042,-77.011032,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Las Sensitivas,San Juan De Lurigancho,NA,3,-12.010029,-77.011116,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Las Verdolagas,San Juan De Lurigancho,NA,3,-12.006864,-77.010994,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Los Liquenes,San Juan De Lurigancho,NA,3,-12.023141,-77.012352,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Los Ombues,San Juan De Lurigancho,NA,3,-11.99941,-77.014091,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Flores-Jr Los Tomillos,San Juan De Lurigancho,NA,3,-12.01419,-77.011734,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Las Torres-Av Circunvalacion,Lurigancho,NA,1,-12.012645,-76.902695,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Las Torres-Calle Las Flores,Ate,NA,1,-12.016123,-76.898384,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Lima - Caja De Agua - Sjl-Av Rimac,San Juan De Lurigancho,NA,3,-12.026258,-77.01973,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Lima - Caja De Agua - Sjl-Ca Moquegua,San Juan De Lurigancho,NA,4,-12.025788,-77.015198,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Lima-Av Forestal,Lurin,NA,1,-12.241279,-76.910812,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Lima-Av Las Flores,San Juan De Lurigancho,NA,3,-12.025182,-77.011627,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Alisos-Av Tupac Amaru,Independencia,NA,4,-11.983257456,-77.058475203,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Los Alisos-Ca Los Maracuyas,Independencia,NA,2,-11.983506,-77.060959,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Av Cultura Wari,Santa Anita,NA,4,-12.040422801,-76.971091738,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Av Imperial,Santa Anita,NA,3,-12.038025,-76.965202,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Av La Cultura,Santa Anita,NA,3,-12.033015,-76.949425,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Av La Encalada,Santa Anita,NA,3,-12.036926,-76.962578,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Ca Chavin,Santa Anita,NA,3,-12.038725,-76.966759,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Ca Jose Maria Eguren,Santa Anita,NA,3,-12.033831,-76.951813,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Ca Los Mochicas,Santa Anita,NA,3,-12.039984,-76.969757,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Ca Rio Amazonas,Santa Anita,NA,2,-12.034767,-76.95462,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Los Chancas De Andahuaylas ( Av C Wari - Av La Cultura )-Ca San Carlos,Santa Anita,NA,4,-12.035521,-76.958138,Transporte Regular,2021-05-15T20:22:17Z,Extremo
